@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute outputs-1 {0,1,2,3}

@data
3136,'2023/11/28 03:12:20:100',132,-0.00756,-0.005619,-0.015872,1
3137,'2023/11/28 03:12:20:127',132,-0.010299,-0.006803,-0.011089,1
3138,'2023/11/28 03:12:20:159',132,-0.003957,-0.011199,-0.017986,1
3139,'2023/11/28 03:12:20:198',132,0.000595,-0.011888,-0.009097,1
3140,'2023/11/28 03:12:20:225',132,-0.001378,-0.001927,-0.011198,1
3141,'2023/11/28 03:12:20:285',132,-0.001717,0.003095,-0.007726,1
3142,'2023/11/28 03:12:20:291',132,-0.002704,-0.002208,-0.002061,1
3143,'2023/11/28 03:12:20:325',132,0.000652,-0.004699,-0.001695,1
3144,'2023/11/28 03:12:20:390',132,-0.002531,-0.005883,0.00356,1
3145,'2023/11/28 03:12:20:390',132,-0.004366,0.000243,0.00497,1
3146,'2023/11/28 03:12:20:424',132,-0.002017,-0.003873,0.003876,1
3147,'2023/11/28 03:12:20:460',132,-0.0019,-0.003208,0.005765,1
3148,'2023/11/28 03:12:21:550',133,-0.000256,-0.008241,-0.004893,1
3149,'2023/11/28 03:12:21:570',133,0.006285,-0.007628,-0.008325,1
3150,'2023/11/28 03:12:21:595',133,0.002475,-0.002016,-0.009939,1
3151,'2023/11/28 03:12:21:641',133,-0.00106,0.001483,-0.009299,1
3152,'2023/11/28 03:12:21:659',133,0.00154,-0.006204,-0.01091,1
3153,'2023/11/28 03:12:21:762',133,-0.002679,0.002323,-0.008995,1
3154,'2023/11/28 03:12:21:762',133,-0.000385,-0.004643,-0.013106,1
3155,'2023/11/28 03:12:21:781',133,-0.009835,0.000367,-0.009736,1
3156,'2023/11/28 03:12:21:790',133,-0.003415,-0.002518,-0.008048,1
3157,'2023/11/28 03:12:21:823',133,0.000596,0.002405,-0.011812,1
3158,'2023/11/28 03:12:24:724',134,0.000096,0.004193,0.004746,2
3159,'2023/11/28 03:12:24:756',134,0.002196,0.005373,0.007126,2
3160,'2023/11/28 03:12:24:808',134,0.00016,0.005447,0.013195,2
3161,'2023/11/28 03:12:24:908',134,-0.001334,0.010763,0.010426,2
3162,'2023/11/28 03:12:24:908',134,-0.000157,0.008219,0.010863,2
3163,'2023/11/28 03:12:24:908',134,-0.000409,0.00906,0.005257,2
3164,'2023/11/28 03:12:24:948',134,-0.001503,0.009145,0.00405,2
3165,'2023/11/28 03:12:24:955',134,0.000667,-0.006944,0.020238,2
3166,'2023/11/28 03:12:24:993',134,-0.008268,-0.004249,0.031484,2
3167,'2023/11/28 03:12:25:032',134,-0.00966,0.007983,0.019598,2
3168,'2023/11/28 03:12:25:063',134,0.007846,0.00897,-0.000091,2
3169,'2023/11/28 03:12:25:093',134,0.013291,0.005511,-0.005386,2
3170,'2023/11/28 03:12:25:170',134,0.007002,0.005687,-0.008702,2
3171,'2023/11/28 03:12:25:171',134,-0.001306,0.004772,-0.005134,2
3172,'2023/11/28 03:12:25:189',134,-0.00232,0.007004,-0.002518,2
3173,'2023/11/28 03:12:25:258',134,-0.004319,0.008175,0.000835,2
3174,'2023/11/28 03:12:25:259',134,-0.005346,0.006776,0.001444,2
3175,'2023/11/28 03:12:25:845',135,0.007606,-0.003879,0.028565,2
3176,'2023/11/28 03:12:25:863',135,0.00906,-0.004796,0.033567,2
3177,'2023/11/28 03:12:25:954',135,0.004546,-0.000364,0.025764,2
3178,'2023/11/28 03:12:25:954',135,0.000724,0.00085,0.014995,2
3179,'2023/11/28 03:12:25:956',135,0.003064,0.002133,-0.001878,2
3180,'2023/11/28 03:12:25:991',135,-0.003893,0.003072,-0.00624,2
3181,'2023/11/28 03:12:26:024',135,-0.005105,0.010954,-0.015357,2
3182,'2023/11/28 03:12:26:070',135,-0.003988,0.015393,-0.022175,2
3183,'2023/11/28 03:12:26:091',135,0.0064,0.009861,-0.028275,2
3184,'2023/11/28 03:12:26:167',135,-0.000338,0.004409,-0.008582,2
3185,'2023/11/28 03:12:26:168',135,-0.008572,-0.000195,0.007396,2
3186,'2023/11/28 03:12:26:193',135,-0.009618,-0.001425,0.015081,2
3187,'2023/11/28 03:12:26:225',135,0.006076,0.001739,0.021378,2
3188,'2023/11/28 03:12:26:286',135,0.009941,0.006045,0.017315,2
3189,'2023/11/28 03:12:26:297',135,0.010905,0.013604,0.006043,2
3190,'2023/11/28 03:12:26:326',135,0.012445,0.009699,0.001457,2
3191,'2023/11/28 03:12:27:048',136,0.011744,0.017544,0.05437,2
3192,'2023/11/28 03:12:27:075',136,0.007891,0.017478,0.043205,2
3193,'2023/11/28 03:12:27:091',136,0.002685,-0.00207,0.019632,2
3194,'2023/11/28 03:12:27:122',136,-0.003381,-0.016289,-0.008607,2
3195,'2023/11/28 03:12:27:157',136,-0.009668,-0.022444,-0.012811,2
3196,'2023/11/28 03:12:27:193',136,-0.02134,-0.015003,-0.007246,2
3197,'2023/11/28 03:12:27:224',136,-0.018696,-0.009629,0.038636,2
3198,'2023/11/28 03:12:27:261',136,-0.021258,-0.002866,0.022215,2
3199,'2023/11/28 03:12:27:307',136,-0.004793,-0.003112,0.012198,2
3200,'2023/11/28 03:12:27:330',136,-0.003097,0.006574,-0.000311,2
3201,'2023/11/28 03:12:27:358',136,0.002668,0.002239,-0.015198,2
3202,'2023/11/28 03:12:27:389',136,0.006886,0.011516,-0.028948,2
3203,'2023/11/28 03:12:27:422',136,0.019375,0.011072,-0.023651,2
3204,'2023/11/28 03:12:27:457',136,0.003943,0.013011,-0.004865,2
3205,'2023/11/28 03:12:27:489',136,-0.006849,0.010387,0.023937,2
3206,'2023/11/28 03:12:28:096',137,0.034518,0.018158,0.002537,2
3207,'2023/11/28 03:12:28:122',137,0.011288,0.016976,0.009055,2
3208,'2023/11/28 03:12:28:158',137,0.023968,0.006598,0.011092,2
3209,'2023/11/28 03:12:28:203',137,0.013418,0.003056,0.006854,2
3210,'2023/11/28 03:12:28:246',137,0.013797,0.002767,0.00764,2
3211,'2023/11/28 03:12:28:256',137,-0.003764,0.002815,0.005782,2
3212,'2023/11/28 03:12:28:291',137,-0.000179,-0.002951,0.011747,2
3213,'2023/11/28 03:12:28:323',137,0.011955,0.005141,0.009228,2
3214,'2023/11/28 03:12:28:358',137,0.012192,-0.001473,0.022211,2
3215,'2023/11/28 03:12:28:395',137,0.013097,0.001585,0.038,2
3216,'2023/11/28 03:12:28:434',137,0.024444,-0.010194,0.041117,2
3217,'2023/11/28 03:12:28:472',137,0.017974,0.002323,0.053321,2
3218,'2023/11/28 03:12:29:105',138,-0.010922,0.009029,-0.004116,2
3219,'2023/11/28 03:12:29:105',138,0.015793,-0.004841,-0.006932,2
3220,'2023/11/28 03:12:29:105',138,0.001268,-0.026513,-0.003492,2
3221,'2023/11/28 03:12:29:148',138,-0.008913,-0.028246,-0.013372,2
3222,'2023/11/28 03:12:29:161',138,-0.007219,-0.024097,-0.012472,2
3223,'2023/11/28 03:12:29:190',138,-0.015143,0.009291,-0.017629,2
3224,'2023/11/28 03:12:29:223',138,-0.001137,0.013493,-0.026319,2
3225,'2023/11/28 03:12:29:257',138,0.000758,0.018491,-0.035325,2
3226,'2023/11/28 03:12:29:293',138,0.000694,0.016259,-0.032316,2
3227,'2023/11/28 03:12:29:347',138,0.001702,0.013465,-0.021266,2
3228,'2023/11/28 03:12:29:356',138,0.005353,0.013283,-0.012103,2
3229,'2023/11/28 03:12:29:958',139,0.006363,-0.001616,-0.020882,2
3230,'2023/11/28 03:12:29:990',139,0.008305,-0.003539,0.001349,2
3231,'2023/11/28 03:12:30:051',139,0.006496,-0.002838,0.004553,2
3232,'2023/11/28 03:12:30:193',139,0.00841,0.004404,0.017102,2
3233,'2023/11/28 03:12:30:193',139,0.009332,0.004161,0.022763,2
3234,'2023/11/28 03:12:30:193',139,-0.003346,0.000521,0.024246,2
3235,'2023/11/28 03:12:30:202',139,-0.003272,0.006269,-0.000387,2
3236,'2023/11/28 03:12:30:213',139,-0.005068,-0.001378,0.003665,2
3237,'2023/11/28 03:12:30:810',140,-0.004519,-0.001693,-0.006103,2
3238,'2023/11/28 03:12:30:825',140,-0.00213,-0.001999,0.007621,2
3239,'2023/11/28 03:12:30:857',140,0.000543,0.004253,0.001171,2
3240,'2023/11/28 03:12:30:894',140,0.022209,-0.006534,0.025381,2
3241,'2023/11/28 03:12:30:956',140,0.006058,0.000848,0.023952,2
3242,'2023/11/28 03:12:30:956',140,0.00144,0.008971,0.004281,2
3243,'2023/11/28 03:12:30:991',140,0.001597,0.014454,-0.00686,2
3244,'2023/11/28 03:12:31:036',140,-0.017904,0.016444,-0.004192,2
3245,'2023/11/28 03:12:31:057',140,-0.016191,0.013759,-0.006569,2
3246,'2023/11/28 03:12:31:091',140,-0.00889,0.008738,-0.005764,2
3247,'2023/11/28 03:12:31:635',141,-0.001315,0.0024,-0.006835,2
3248,'2023/11/28 03:12:31:655',141,-0.001943,-0.004735,-0.008056,2
3249,'2023/11/28 03:12:31:713',141,-0.017573,0.001029,-0.009636,2
3250,'2023/11/28 03:12:31:727',141,-0.002079,-0.005651,-0.010125,2
3251,'2023/11/28 03:12:31:782',141,0.003088,0.006426,-0.013715,2
3252,'2023/11/28 03:12:31:788',141,0.007132,0.012246,-0.010477,2
3253,'2023/11/28 03:12:31:824',141,0.010901,0.011692,-0.005606,2
3254,'2023/11/28 03:12:31:857',141,0.009893,0.004282,0.004357,2
3255,'2023/11/28 03:12:34:657',142,-0.007957,-0.013934,-0.001382,1
3256,'2023/11/28 03:12:34:694',142,-0.00658,0.001966,-0.011709,1
3257,'2023/11/28 03:12:34:726',142,0.0021,-0.013888,-0.004469,1
3258,'2023/11/28 03:12:34:772',142,0.000684,0.002516,-0.004535,1
3259,'2023/11/28 03:12:34:791',142,0.004501,0.007864,-0.001744,1
3260,'2023/11/28 03:12:34:828',142,0.007515,-0.001473,-0.006731,1
3261,'2023/11/28 03:12:34:885',142,-0.0017,0.011393,-0.006191,1
3262,'2023/11/28 03:12:34:893',142,0.002304,-0.001525,-0.001793,1
3263,'2023/11/28 03:12:34:927',142,-0.000751,0.000347,-0.000271,1
3264,'2023/11/28 03:12:34:955',142,-0.004482,-0.008201,0.000293,1
3265,'2023/11/28 03:12:35:013',142,-0.005237,-0.010283,-0.000791,1
3266,'2023/11/28 03:12:35:025',142,-0.001965,-0.010616,-0.00025,1
3267,'2023/11/28 03:12:35:057',142,-0.006734,-0.006293,-0.003791,1
3268,'2023/11/28 03:12:35:928',143,-0.01335,0.009896,0.00122,1
3269,'2023/11/28 03:12:35:928',143,-0.010445,0.009669,0.003374,1
3270,'2023/11/28 03:12:35:958',143,-0.015392,0.017896,0.001783,1
3271,'2023/11/28 03:12:35:990',143,-0.005489,0.01212,-0.002807,1
3272,'2023/11/28 03:12:36:022',143,-0.008981,0.010118,-0.010347,1
3273,'2023/11/28 03:12:36:057',143,-0.005281,0.014401,-0.010465,1
3274,'2023/11/28 03:12:36:091',143,0.002128,0.00424,-0.015967,1
3275,'2023/11/28 03:12:36:152',143,0.004435,-0.005663,-0.010998,1
3276,'2023/11/28 03:12:36:192',143,0.005747,-0.005469,-0.008661,1
3277,'2023/11/28 03:12:36:193',143,0.005284,-0.01163,-0.003703,1
3278,'2023/11/28 03:12:36:245',143,0.001573,-0.011181,-0.002956,1
3279,'2023/11/28 03:12:36:260',143,-0.00359,-0.009642,0.000144,1
3280,'2023/11/28 03:12:36:290',143,0.000236,-0.018576,-0.002277,1
3281,'2023/11/28 03:12:36:325',143,-0.005901,-0.003385,-0.003038,1
3282,'2023/11/28 03:12:37:089',144,0.001342,0.009992,-0.011773,1
3283,'2023/11/28 03:12:37:125',144,-0.00496,0.001197,-0.010115,1
3284,'2023/11/28 03:12:37:167',144,-0.007682,-0.007199,-0.004755,1
3285,'2023/11/28 03:12:37:192',144,0.00552,-0.016793,-0.012427,1
3286,'2023/11/28 03:12:37:224',144,-0.000732,-0.006357,-0.009668,1
3287,'2023/11/28 03:12:37:262',144,0.001953,0.002627,-0.012091,1
3288,'2023/11/28 03:12:37:295',144,0.002585,0.003406,-0.011178,1
3289,'2023/11/28 03:12:37:335',144,-0.001397,0.010737,-0.004794,1
3290,'2023/11/28 03:12:37:379',144,-0.007282,0.018054,-0.012466,1
3291,'2023/11/28 03:12:37:389',144,0.000215,-0.004365,-0.010168,1
3292,'2023/11/28 03:12:38:058',145,0.001638,0.004437,0.003672,1
3293,'2023/11/28 03:12:38:089',145,-0.000396,0.001139,-0.008821,1
3294,'2023/11/28 03:12:38:122',145,-0.015623,0.019803,-0.013556,1
3295,'2023/11/28 03:12:38:175',145,-0.005216,0.008435,-0.01264,1
3296,'2023/11/28 03:12:38:190',145,-0.00765,0.013039,-0.012018,1
3297,'2023/11/28 03:12:38:251',145,-0.000135,0.009905,-0.005548,1
3298,'2023/11/28 03:12:38:258',145,0.00129,0.00355,0.001791,1
3299,'2023/11/28 03:12:38:291',145,0.004115,-0.002936,0.004958,1
3300,'2023/11/28 03:12:38:327',145,0.005693,-0.008682,0.0069,1
3301,'2023/11/28 03:12:38:357',145,0.007936,-0.012179,0.006519,1
3302,'2023/11/28 03:12:38:393',145,-0.005152,0.002878,0.012087,1
3303,'2023/11/28 03:12:38:428',145,0.001995,-0.010409,0.014856,1
3304,'2023/11/28 03:12:39:023',146,-0.010634,0.013382,0.008974,1
3305,'2023/11/28 03:12:39:075',146,0.003221,0.005116,0.005372,1
3306,'2023/11/28 03:12:39:097',146,0.005011,0.010195,0.006758,1
3307,'2023/11/28 03:12:39:150',146,0.004734,0.003549,0.007835,1
3308,'2023/11/28 03:12:39:157',146,-0.004379,-0.001688,-0.000991,1
3309,'2023/11/28 03:12:39:195',146,-0.00016,-0.004658,-0.000598,1
3310,'2023/11/28 03:12:39:223',146,0.003193,-0.00958,0.002028,1
3311,'2023/11/28 03:12:39:320',146,-0.001669,-0.009388,-0.003185,1
3312,'2023/11/28 03:12:39:326',146,-0.00003,-0.017646,0.001104,1
3313,'2023/11/28 03:12:39:337',146,0.001844,-0.013871,0.008502,1
3314,'2023/11/28 03:12:39:367',146,-0.009117,-0.00755,0.013911,1
3315,'2023/11/28 03:12:41:059',147,0.00078,-0.006171,-0.02444,1
3316,'2023/11/28 03:12:41:089',147,0.013639,-0.016733,-0.020991,1
3317,'2023/11/28 03:12:41:122',147,0.002698,0.004729,-0.019635,1
3318,'2023/11/28 03:12:41:157',147,-0.011175,0.003398,-0.00718,1
3319,'2023/11/28 03:12:41:196',147,-0.003372,0.002098,-0.004486,1
3320,'2023/11/28 03:12:41:233',147,0.00327,-0.004291,-0.00231,1
3321,'2023/11/28 03:12:41:277',147,-0.011272,0.012301,0.006559,1
3322,'2023/11/28 03:12:41:290',147,0.000802,0.004685,0.0181,1
3323,'2023/11/28 03:12:41:323',147,0.006056,0.000189,0.020739,1
3324,'2023/11/28 03:12:41:359',147,0.006219,0.003724,0.005529,1
3325,'2023/11/28 03:12:41:392',147,0.000024,-0.000013,0.003261,1
3326,'2023/11/28 03:12:42:024',148,0.01353,0.010503,0.021393,1
3327,'2023/11/28 03:12:42:024',148,0.015784,0.004516,0.025621,1
3328,'2023/11/28 03:12:42:055',148,0.005123,0.011085,0.026557,1
3329,'2023/11/28 03:12:42:099',148,0.002485,0.003749,0.02339,1
3330,'2023/11/28 03:12:42:139',148,-0.008977,-0.005161,0.009733,1
3331,'2023/11/28 03:12:42:155',148,-0.015167,-0.020908,-0.004193,1
3332,'2023/11/28 03:12:42:191',148,-0.013201,-0.020152,-0.011234,1
3333,'2023/11/28 03:12:42:253',148,0.001369,-0.017566,0.002296,1
3334,'2023/11/28 03:12:42:255',148,0.005999,-0.010065,0.007956,1
3335,'2023/11/28 03:12:42:290',148,0.008513,0.002438,0.016627,1
3336,'2023/11/28 03:12:42:321',148,0.005178,0.015326,0.006507,1
3337,'2023/11/28 03:12:42:358',148,0.013188,0.015814,0.004479,1
3338,'2023/11/28 03:12:42:389',148,0.018157,0.006618,0.009954,1
3339,'2023/11/28 03:12:42:424',148,0.00598,0.010727,-0.007729,1
3340,'2023/11/28 03:12:43:057',149,-0.001394,0.003131,-0.004084,1
3341,'2023/11/28 03:12:43:090',149,0.000807,0.002347,-0.001281,1
3342,'2023/11/28 03:12:43:127',149,-0.001744,-0.004015,0.000107,1
3343,'2023/11/28 03:12:43:157',149,-0.012369,0.003955,0.003291,1
3344,'2023/11/28 03:12:43:187',149,-0.003865,-0.005654,0.008131,1
3345,'2023/11/28 03:12:43:222',149,-0.004404,-0.007195,0.013208,1
3346,'2023/11/28 03:12:43:275',149,0.001662,-0.006411,0.009307,1
3347,'2023/11/28 03:12:57:821',150,-0.003023,0.005767,-0.011205,3
3348,'2023/11/28 03:12:57:854',150,-0.004202,0.001647,-0.004294,3
3349,'2023/11/28 03:12:57:913',150,-0.002485,0.012142,-0.002654,3
3350,'2023/11/28 03:12:57:932',150,-0.002024,0.020639,0.000809,3
3351,'2023/11/28 03:12:57:963',150,-0.00535,0.024096,0.005742,3
3352,'2023/11/28 03:12:57:989',150,0.001702,0.014063,0.007824,3
3353,'2023/11/28 03:12:58:021',150,0.000662,0.012035,-0.004529,3
3354,'2023/11/28 03:12:58:054',150,-0.000913,0.014007,-0.005666,3
3355,'2023/11/28 03:12:58:089',150,0.005322,0.007021,-0.011629,3
3356,'2023/11/28 03:12:58:124',150,0.010501,0.000707,-0.012732,3
3357,'2023/11/28 03:12:58:155',150,0.010822,-0.002035,-0.022805,3
3358,'2023/11/28 03:12:58:193',150,0.006198,-0.001482,-0.015526,3
3359,'2023/11/28 03:12:58:246',150,-0.005064,0.008806,-0.011378,3
3360,'2023/11/28 03:12:58:259',150,-0.005963,0.00921,-0.012917,3
3361,'2023/11/28 03:12:58:290',150,-0.010862,0.01198,-0.005234,3
3362,'2023/11/28 03:12:58:321',150,-0.002454,0.010216,0.002656,3
3363,'2023/11/28 03:12:58:356',150,-0.005786,0.021394,-0.002269,3
3364,'2023/11/28 03:12:58:493',150,-0.00353,0.01948,-0.009664,3
3365,'2023/11/28 03:12:58:493',150,0.000974,0.019125,-0.01162,3
3366,'2023/11/28 03:12:58:494',150,0.006205,0.019971,-0.01403,3
3367,'2023/11/28 03:12:58:494',150,0.006388,0.011855,-0.008674,3
3368,'2023/11/28 03:13:00:110',151,0.012788,0.012215,-0.012379,3
3369,'2023/11/28 03:13:00:137',151,0.005013,0.007253,-0.010024,3
3370,'2023/11/28 03:13:00:190',151,-0.011713,0.003657,-0.004202,3
3371,'2023/11/28 03:13:00:221',151,-0.004313,0.004062,-0.003793,3
3372,'2023/11/28 03:13:00:255',151,0.00173,-0.003492,-0.006741,3
3373,'2023/11/28 03:13:00:292',151,-0.005584,0.005605,-0.008418,3
3374,'2023/11/28 03:13:00:341',151,-0.003996,-0.000078,-0.004961,3
3375,'2023/11/28 03:13:00:357',151,0.000441,0.002613,0.012065,3
3376,'2023/11/28 03:13:00:395',151,-0.003208,0.018878,0.007398,3
3377,'2023/11/28 03:13:00:455',151,-0.006246,0.010641,0.000515,3
3378,'2023/11/28 03:13:00:573',151,-0.000047,0.001877,0.001238,3
3379,'2023/11/28 03:13:00:573',151,-0.004194,0.010333,-0.000844,3
3380,'2023/11/28 03:13:00:573',151,0.002659,0.000312,0.003988,3
3381,'2023/11/28 03:13:00:573',151,0.006886,-0.004172,0.005403,3
3382,'2023/11/28 03:13:00:587',151,0.001458,0.008299,0.00108,3
3383,'2023/11/28 03:13:00:621',151,-0.000172,0.007374,0.002824,3
3384,'2023/11/28 03:13:01:357',152,0.004517,-0.003142,0.017342,3
3385,'2023/11/28 03:13:01:391',152,0.013928,-0.003509,0.011274,3
3386,'2023/11/28 03:13:01:420',152,0.021383,-0.005525,0.004205,3
3387,'2023/11/28 03:13:01:467',152,0.019674,-0.001137,-0.005289,3
3388,'2023/11/28 03:13:01:492',152,0.012316,0.003803,-0.011749,3
3389,'2023/11/28 03:13:01:618',152,-0.007058,0.001061,-0.005979,3
3390,'2023/11/28 03:13:01:619',152,-0.007787,-0.002914,0.000671,3
3391,'2023/11/28 03:13:01:619',152,-0.013447,-0.00349,0.001671,3
3392,'2023/11/28 03:13:01:625',152,-0.008907,0.003544,0.004083,3
3393,'2023/11/28 03:13:01:654',152,-0.006391,0.010773,0.007692,3
3394,'2023/11/28 03:13:01:687',152,0.00016,0.017511,0.005738,3
3395,'2023/11/28 03:13:01:721',152,0.002676,0.019222,0.004544,3
3396,'2023/11/28 03:13:01:832',152,0.002155,0.025186,0.002854,3
3397,'2023/11/28 03:13:01:832',152,0.001171,0.015558,0.004348,3
3398,'2023/11/28 03:13:01:833',152,0.003206,0.011571,0.00246,3
3399,'2023/11/28 03:13:01:867',152,0.001062,0.009171,0.005361,3
3400,'2023/11/28 03:13:01:889',152,-0.003391,0.007952,0.002008,3
3401,'2023/11/28 03:13:01:947',152,-0.003143,0.003856,0.003533,3
3402,'2023/11/28 03:13:01:962',152,-0.006289,0.005968,0.005442,3
3403,'2023/11/28 03:13:03:356',153,-0.002425,0.004901,0.013355,3
3404,'2023/11/28 03:13:03:389',153,-0.006214,0.013792,0.005684,3
3405,'2023/11/28 03:13:03:448',153,-0.003923,0.019773,0.008103,3
3406,'2023/11/28 03:13:03:455',153,-0.000808,0.008329,0.01184,3
3407,'2023/11/28 03:13:03:502',153,-0.001022,0.005823,0.013421,3
3408,'2023/11/28 03:13:03:520',153,-0.000812,0.000463,0.014581,3
3409,'2023/11/28 03:13:03:554',153,0.000988,-0.001252,0.001763,3
3410,'2023/11/28 03:13:03:608',153,0.000978,0.003418,0.006848,3
3411,'2023/11/28 03:13:04:523',154,-0.01585,-0.009923,0.016311,3
3412,'2023/11/28 03:13:04:555',154,-0.000251,-0.004995,0.023053,3
3413,'2023/11/28 03:13:04:590',154,-0.00273,0.013493,0.001944,3
3414,'2023/11/28 03:13:04:643',154,0.006668,0.013415,-0.011912,3
3415,'2023/11/28 03:13:04:656',154,0.001905,0.008087,-0.005215,3
3416,'2023/11/28 03:13:04:752',154,-0.004708,-0.000703,0.000126,3
3417,'2023/11/28 03:13:04:752',154,0.000162,-0.004238,-0.010556,3
3418,'2023/11/28 03:13:04:754',154,0.001949,-0.004122,0.003452,3
3419,'2023/11/28 03:13:04:788',154,-0.00173,0.014073,0.004612,3
3420,'2023/11/28 03:13:04:825',154,0.001516,0.012738,0.0093,3
3421,'2023/11/28 03:13:04:861',154,-0.000824,0.017343,-0.000974,3
3422,'2023/11/28 03:13:04:889',154,-0.006012,0.016825,0.01203,3
3436,'2023/11/28 03:13:58:823',156,0.036547,0.027544,-0.039912,3
3437,'2023/11/28 03:13:58:824',156,-0.08022,-0.041042,0.086491,3
3438,'2023/11/28 03:13:58:853',156,0.037949,-0.045931,-0.031395,3
3439,'2023/11/28 03:13:58:886',156,-0.08064,-0.0959,0.023562,3
3440,'2023/11/28 03:13:58:937',156,0.055005,-0.05051,-0.009709,3
3441,'2023/11/28 03:13:58:953',156,-0.092895,-0.047743,0.030201,3
3442,'2023/11/28 03:13:58:988',156,-0.045923,-0.052498,-0.018132,3
3443,'2023/11/28 03:13:59:018',156,-0.064801,-0.024055,-0.00715,3
3444,'2023/11/28 03:13:59:052',156,-0.012794,0.05032,0.058975,3
3445,'2023/11/28 03:13:59:085',156,0.020682,0.038378,-0.013691,3
3446,'2023/11/28 03:13:59:133',156,-0.007342,0.017346,0.008034,3
3447,'2023/11/28 03:13:59:192',156,-0.025726,0.037712,-0.010188,3
3448,'2023/11/28 03:13:59:193',156,-0.073947,0.043752,-0.003264,3
3449,'2023/11/28 03:13:59:276',156,-0.037038,0.044676,-0.009663,3
3450,'2023/11/28 03:13:59:277',156,0.022392,0.040889,0.002032,3
3451,'2023/11/28 03:13:59:284',156,0.015768,-0.004298,0.006221,3
3452,'2023/11/28 03:13:59:317',156,0.00899,0.003642,0.03446,3
3453,'2023/11/28 03:13:59:354',156,0.056363,0.050561,0.054784,3
3454,'2023/11/28 03:13:59:387',156,0.194884,-0.023791,0.07013,3
3455,'2023/11/28 03:13:59:419',156,-0.006424,0.062464,0.025902,3
3456,'2023/11/28 03:13:59:452',156,-0.128018,-0.079735,0.091105,3
3457,'2023/11/28 03:14:00:567',156,-0.017921,0.008985,0.007356,3
3458,'2023/11/28 03:14:00:585',156,-0.018056,0.003542,0.005941,3
3459,'2023/11/28 03:14:00:643',156,-0.024728,-0.001316,0.020473,3
3460,'2023/11/28 03:14:00:655',156,-0.01674,-0.009981,0.00952,3
3461,'2023/11/28 03:15:11:680',156,-0.04294,0.006204,0.027475,3
3462,'2023/11/28 03:15:11:695',156,0.014134,0.025341,0.047119,3
3463,'2023/11/28 03:15:11:724',156,-0.043008,0.023258,0.065823,3
3464,'2023/11/28 03:15:11:760',156,-0.055471,0.011282,0.014846,3
3465,'2023/11/28 03:15:11:802',156,-0.034436,0.031778,-0.021604,3
3466,'2023/11/28 03:15:11:826',156,-0.016778,0.030674,-0.032971,3
3467,'2023/11/28 03:15:11:859',156,-0.003187,0.015722,-0.024061,3
3468,'2023/11/28 03:15:11:907',156,0.006242,0.003378,-0.00512,3
3469,'2023/11/28 03:15:11:939',156,-0.002021,0.005408,0.005069,3
3470,'2023/11/28 03:15:11:959',156,0.019169,0.002475,0.021298,3
3471,'2023/11/28 03:15:11:994',156,-0.013481,0.004943,0.012099,3
3472,'2023/11/28 03:15:12:026',156,-0.02492,0.005366,0.025787,3
3473,'2023/11/28 03:15:12:091',156,-0.029212,0.027119,-0.002766,3
3474,'2023/11/28 03:15:12:129',156,-0.046402,0.02945,-0.003839,3
3475,'2023/11/28 03:15:12:178',156,-0.033999,0.034359,-0.043304,3
3476,'2023/11/28 03:15:12:195',156,-0.030793,0.023122,-0.013278,3
3477,'2023/11/28 03:15:12:252',156,-0.022713,0.024457,0.011604,3
3478,'2023/11/28 03:15:12:284',156,-0.018661,0.007144,0.025251,3
3479,'2023/11/28 03:15:12:307',156,-0.010271,-0.004205,0.026649,3
3480,'2023/11/28 03:15:12:326',156,-0.010441,-0.006537,0.005408,3
3481,'2023/11/28 03:15:12:359',156,-0.007602,0.001216,-0.001774,3
3482,'2023/11/28 03:15:12:392',156,-0.002074,0.006472,-0.013795,3
3483,'2023/11/28 03:15:12:426',156,-0.015449,0.010079,-0.021522,3
3484,'2023/11/28 03:15:12:471',156,-0.020385,0.015113,-0.003722,3
3485,'2023/11/28 03:15:12:529',156,-0.015761,0.01712,0.004477,3
3486,'2023/11/28 03:15:12:529',156,-0.026388,0.012934,0.009284,3
3487,'2023/11/28 03:15:12:562',156,-0.027841,0.01174,0.001099,3
3488,'2023/11/28 03:15:12:680',156,-0.014555,0.011238,0.008513,3
